,name,category,latitude,longitude,distance_from_center_km
0,Rendezvous Grand Hotel Melbourne,tourism,-37.818194,144.96362,0.49003236934341476
1,DoubleTree by Hilton Hotel Melbourne - Flinders Street,tourism,-37.8177285,144.9653561,0.33457242689879435
2,Punt Hill Apartment Hotel,tourism,-37.8170329,144.9655353,0.32830391569838463
3,The Westin Melbourne,tourism,-37.815815,144.967378,0.2648459607102005
4,Adelphi Hotel,tourism,-37.816309,144.9683785,0.172922383389843
5,Novotel Melbourne on Collins,tourism,-37.815685,144.964928,0.43657130646756453
6,Regent Theatre,amenity,-37.815497,144.967598,0.28421811615282744
7,,amenity,-37.8144832,144.9662886,0.4408923365222141
8,,amenity,-37.8160392,144.9643016,0.46724152790528456
9,,amenity,-37.8161503,144.9644424,0.45096261162708196
10,,amenity,-37.8141497,144.9637742,0.6191317194111498
11,,amenity,-37.8140113,144.9638036,0.6271807869878617
12,,amenity,-37.8136634,144.9653202,0.5645982304725031
13,,amenity,-37.8132619,144.9668151,0.538047986307177
14,,amenity,-37.8154789,144.9701933,0.26704131578797896
15,Sofitel Hotel Carpark,amenity,-37.8145063,144.9730188,0.49445831304346133
16,Playhouse Theatre,amenity,-37.8217162,144.9683971,0.44639188091786725
17,Forward Surge,tourism,-37.8205873,144.9682676,0.3255972713242352
18,City Library,amenity,-37.8169458,144.9659025,0.29970789768544726
19,Riverland Bar,amenity,-37.8187059,144.9686342,0.11666518166109777
20,Belgian Beer Cafe,amenity,-37.8214816,144.9644575,0.5861967687532159
21,Toilet 14,amenity,-37.8159838,144.9728004,0.37544617984667494
22,The Bond Store,amenity,-37.8217545,144.9639586,0.6387304761509405
23,City Hatters,shop,-37.8177412,144.967052,0.18524719567391768
24,Queen Victoria Memorial,historic,-37.8218288,144.9724814,0.5401133642477607
25,RMIT Capitol Theatre,amenity,-37.814989,144.965733,0.4290094474791128
26,,amenity,-37.8144829,144.9734564,0.5235037960068122
27,,amenity,-37.8162856,144.9674849,0.21839447976372284
28,Hickens Hotel,amenity,-37.8136466,144.9682102,0.46187379759834496
29,,amenity,-37.8152403,144.9669989,0.33620140244473107
30,Arthur Daley's Clearance House,shop,-37.816643,144.966841,0.23740829296479468
31,Subway,amenity,-37.8166258,144.9668517,0.2375877593200135
32,7-Eleven,shop,-37.8166015,144.9668331,0.2403942090434194
33,Subway,amenity,-37.8168368,144.9669093,0.2217501745596833
34,Dangerfield,shop,-37.817475,144.96684,0.20601960674539452
35,Flora,amenity,-37.8175372,144.9665144,0.2336662817346681
36,STA Travel,shop,-37.8175753,144.9663856,0.2446050717346359
37,KFC,amenity,-37.8173513,144.9648136,0.3847605855638022
38,Crazy Horse Club X,shop,-37.8172518,144.964766,0.3903043819520591
39,Coles,shop,-37.8175611,144.9649673,0.36933651331369316
40,,amenity,-37.8175701,144.9667385,0.2136816411101622
41,Flight Centre,shop,-37.8176707,144.9660245,0.27582434814280554
42,Backpackers World Travel,shop,-37.8176517,144.9660942,0.26975788018045305
43,United Backpackers,tourism,-37.8176298,144.9661635,0.2637614193396585
44,,amenity,-37.8175113,144.9647927,0.3850132190668292
45,Rocket Burgers and Fries,amenity,-37.8179913,144.9650732,0.3605617243696358
46,Western Union,amenity,-37.8178239,144.9650098,0.36518099521261027
47,Fine Grind,amenity,-37.8178708,144.9652106,0.3476856004166682
48,OTC,shop,-37.8175572,144.9664548,0.23869157571975486
49,Liquorland Express,shop,-37.8174327,144.9648706,0.37885434444653215
50,Walker's Doughnuts,amenity,-37.8179609,144.9651319,0.35515986354407875
51,,amenity,-37.8171308,144.9680401,0.11924684765556255
52,My Mac Australia,shop,-37.816994,144.968526,0.09963211273857717
53,,amenity,-37.816893,144.967368,0.1833419515234956
54,Flinders Landing Apartments,tourism,-37.8160266,144.9690557,0.19034670964253492
55,Two Fingers,amenity,-37.8159946,144.9693655,0.19457114639245618
56,Ondergronds Bar,amenity,-37.816038,144.96938,0.189904728707646
57,Yak Bar and Food,amenity,-37.8156596,144.9692274,0.23096238152854215
58,The Greenhouse Backpacker,tourism,-37.8164799,144.9663777,0.2817650430912581
59,AOC Car Park,amenity,-37.8161195,144.9663075,0.30861158427299606
60,ANZ,amenity,-37.8163653,144.9644568,0.4409827487233995
61,HSBC,amenity,-37.8162313,144.9646344,0.4318901836889375
62,City Square Motel,tourism,-37.815983,144.966553,0.3009056375445551
63,McDonald's,amenity,-37.816049,144.96658,0.29437572281750424
64,,amenity,-37.8158092,144.9656492,0.37583168128812705
65,rediATM,amenity,-37.816587,144.964498,0.4296212589614353
66,Elizabeth Pharmacy,amenity,-37.8168761,144.9646503,0.4081333291314558
67,,amenity,-37.81603,144.966707,0.2872377331431243
68,,amenity,-37.8168187,144.9644727,0.42483751375635276
69,Chemist Warehouse,amenity,-37.8153414,144.9662745,0.3677337424855984
70,City Convenience Store,shop,-37.8152969,144.9662503,0.37278395128787484
71,,amenity,-37.8160122,144.9650742,0.40734438733067097
72,,amenity,-37.8151472,144.9672751,0.33200167442314094
73,Charles Dickens Tavern,amenity,-37.8158387,144.9645231,0.4592593443260647
74,Brunetti Oro,amenity,-37.8142862,144.9663757,0.45481558397792327
75,,leisure,-37.8143148,144.9661813,0.46163544338420465
76,Metro Hobbies,shop,-37.8135554,144.9661874,0.5329295400746219
77,7-Eleven,shop,-37.813583,144.965992,0.538950965037777
78,Travelex/Western Union,amenity,-37.813565,144.966039,0.5385414957686219
79,,amenity,-37.8134407,144.9661463,0.545807830030648
80,,amenity,-37.8134897,144.966034,0.5459707644187369
81,,amenity,-37.815771,144.965285,0.4048653091232939
82,,amenity,-37.814639,144.969151,0.3441562693868861
83,,amenity,-37.813499,144.972993,0.5793955908503688
84,,amenity,-37.8159972,144.9640891,0.48625208944090503
85,Clocks at Flinders,amenity,-37.8186795,144.9677514,0.16178309519023448
86,Hotel Collins,tourism,-37.8146876,144.9674253,0.3714560728694821
87,City Square Car Park,amenity,-37.8161583,144.9675293,0.22654256443728213
88,Mister Munro,amenity,-37.8144174,144.9668304,0.42178921408141995
89,,amenity,-37.8152435,144.9676748,0.3062188531242593
90,The Longroom,amenity,-37.8147584,144.9678809,0.3494289177458296
91,Koko Black,shop,-37.8153936,144.9663078,0.36152158009617535
92,,amenity,-37.813703,144.9652481,0.5649263583766445
93,Causeway Inn on the Mall,tourism,-37.8143219,144.9641702,0.5801957219619139
94,MyChemist,amenity,-37.815002,144.9637813,0.562396159418246
95,JD Sports,shop,-37.8141144,144.9642414,0.5909032764843121
96,OPSM,shop,-37.8142371,144.9638885,0.6051860178583127
97,Cotton On,shop,-37.814265,144.963784,0.6103046412076691
98,Melbourne Bar & Bistro,amenity,-37.8144712,144.963662,0.6046645614758512
99,Chemist Warehouse,amenity,-37.8144017,144.9635587,0.6165701022778171
100,,amenity,-37.814845,144.963577,0.5869697582192643
101,Nationwide Foreign Exchange,amenity,-37.8148389,144.9636176,0.5843540535450219
102,Payless ShoeSource,shop,-37.8148876,144.9636579,0.5784200613871675
103,No. 136 Coffee,amenity,-37.8149205,144.9636713,0.5754390039955908
104,MilkSha,amenity,-37.8149917,144.9637058,0.5686139235353183
105,Street Taste,amenity,-37.8148474,144.9636552,0.581072282438018
106,Hotel Lindrum,tourism,-37.8152818,144.9736037,0.4772852679854558
107,Flinders Station Hotel,tourism,-37.8174426,144.9643336,0.4258800412638808
108,Westpac,amenity,-37.8173836,144.9644027,0.4203795924999813
109,McDonald's,amenity,-37.8178091,144.9645776,0.4031899462421111
110,7-Eleven,shop,-37.8180719,144.9647057,0.3935675427575547
111,,amenity,-37.8184241,144.9637712,0.48016431904794205
112,Grill'd,amenity,-37.817421,144.9657253,0.3041270809571375
113,NAB,amenity,-37.8161432,144.9636969,0.5122895275975886
114,Ibis Budget,tourism,-37.815921,144.963508,0.5367087072305765
115,Zambrero,amenity,-37.8158874,144.9636832,0.5238995297590411
116,,amenity,-37.818541,144.967642,0.16024436165620978
117,Relay,shop,-37.8186579,144.9676657,0.1661402794514687
118,Commonwealth Bank,amenity,-37.8176473,144.9683587,0.07093828881857708
119,Flinders Street Station Police Booth,amenity,-37.817967,144.96732,0.1636065196070515
120,Mountfords Shoes Clearance Store,shop,-37.813402,144.966825,0.5233754209454925
121,,shop,-37.813374,144.966916,0.5231626585992232
122,Dymocks,shop,-37.815531,144.9656809,0.39207153596150607
123,Sushi Sushi,amenity,-37.814135,144.9661708,0.4787101694290597
124,,amenity,-37.818226,144.967732,0.13649842151941255
125,Vodafone,shop,-37.8136286,144.9658677,0.5404086402976155
126,Garden State Hotel,amenity,-37.8153755,144.971045,0.31068755091936423
127,Flawless Flowers,shop,-37.8178143,144.9672388,0.16900236921227862
128,TAB,shop,-37.815114,144.9721959,0.39570674102847014
129,Subway,amenity,-37.8152881,144.972276,0.38667722784710323
130,A Kiss Xpresso,amenity,-37.8152071,144.9722311,0.39030287809896447
131,Mercure Melbourne Treasury Gardens,tourism,-37.814772,144.974243,0.5560010871170628
132,Verge,amenity,-37.8144408,144.9742688,0.5802993828533546
133,,amenity,-37.815864,144.969635,0.21242052923901952
134,Grill'd,amenity,-37.8151993,144.9716261,0.35610797068765365
135,The French Brasserie,amenity,-37.8154393,144.9715781,0.3326851940389815
136,Terra Rossa,amenity,-37.815272,144.971372,0.33629650083983903
137,Swiss Club Restaurant,amenity,-37.8152846,144.9713233,0.3326802000450649
138,Roger David,shop,-37.814359,144.963559,0.619408670090719
139,Pop Mart,shop,-37.814067,144.964518,0.5770123626115988
140,Optus,shop,-37.8135111,144.9662351,0.5351890105271524
141,Westpac,amenity,-37.81571,144.966422,0.3296954202146505
142,,shop,-37.815824,144.966481,0.31730725869937887
143,Gorman,shop,-37.814491,144.965813,0.4654676066114045
144,Curve Bar,amenity,-37.821852,144.968341,0.46204170475578926
145,Protagonist,amenity,-37.821422,144.968849,0.4096020546172012
146,ANZ,amenity,-37.813342,144.971385,0.5260985668375717
147,Mantra 100 Exhibition,tourism,-37.8133608,144.9714894,0.5276742232067406
148,Red Violin,amenity,-37.813487,144.966896,0.5122491718458941
149,Taxi Dining Room,amenity,-37.81843,144.968386,0.10230215235079117
150,Time Out Cafe,amenity,-37.8177722,144.9684176,0.06510686235855556
151,Telstra,shop,-37.813291,144.965776,0.5765268763361288
152,,shop,-37.813817,144.965538,0.5394889645122113
153,Coffee HQ,amenity,-37.818122,144.967206,0.17685298912326505
154,Baguette,amenity,-37.818329,144.967288,0.17699594424737813
155,Flinders Street Station Pharmacy,amenity,-37.818596,144.967418,0.18013441015140672
156,7-Eleven,shop,-37.817579,144.9683001,0.07743501234700072
157,,amenity,-37.8176595,144.9683614,0.0705193643426844
158,,amenity,-37.8176815,144.9683993,0.06693066061899715
159,Kay Craddock Antiquarian Bookseller,shop,-37.8147663,144.9682695,0.33912995801840834
160,Georges Centenary Fountain,amenity,-37.8147451,144.9684009,0.3389625896030164
161,Elements,amenity,-37.8139145,144.9688622,0.42535726872298063
162,,amenity,-37.8140629,144.9710306,0.4402193025747951
163,Cartier,shop,-37.8141984,144.9702865,0.40547031625280566
164,Jimmy Choo,shop,-37.8142694,144.9700688,0.39347700830235266
165,Collins Quarter,amenity,-37.8140492,144.9706833,0.4311331772838548
166,Louis Vuitton,shop,-37.8149173,144.9693907,0.3139481279595348
167,Spice Market,amenity,-37.8149873,144.969617,0.3081832130349316
168,Bvlgari,shop,-37.8147245,144.9698279,0.3398566377346498
169,Franck Muller Boutique,shop,-37.8146885,144.9699406,0.345638246216294
170,Fifteen Melbourne,amenity,-37.8147372,144.9700774,0.3429919108304171
171,Il Solito Posto,amenity,-37.8148966,144.9703288,0.33203391309910124
172,Backspace Melbourne,amenity,-37.8148474,144.9701231,0.3321292428651323
173,Hermès,shop,-37.8143113,144.9713595,0.42714113850144336
174,123 Collins Street Car Park,amenity,-37.8154339,144.9699759,0.2659173783610304
175,,amenity,-37.8152444,144.971895,0.36725356506286655
176,,amenity,-37.8186351,144.9684546,0.11700389694802182
177,State Theatre,amenity,-37.8211694,144.9685371,0.3845521251613682
178,,amenity,-37.8183164,144.9650217,0.3695974331544239
179,,amenity,-37.8221217,144.969137,0.48637448791856824
180,Lord of the Fries,amenity,-37.818122,144.9673805,0.16197916713364133
181,Sugar Station,shop,-37.8181801,144.9674065,0.16160320963174649
182,Om,amenity,-37.815828,144.96638,0.3236718950279488
183,Caffe Mediterraneum,amenity,-37.815206,144.966164,0.38533975737182163
184,Tower Sushi,amenity,-37.8182382,144.9674325,0.16151655700217607
185,TAB,shop,-37.818698,144.967683,0.16772651115047882
186,ANZ,amenity,-37.814236,144.963994,0.5981759260477536
187,Foot Locker,shop,-37.814209,144.964113,0.5922324133096998
188,Rebel,shop,-37.814418,144.965203,0.5070241657068416
189,Daiso Japan,shop,-37.813239,144.965882,0.5767564941213988
190,Oxford,shop,-37.814564,144.965588,0.4721629342607044
191,,amenity,-37.8204631,144.9656863,0.4297636250878802
192,Longchamp,shop,-37.8146731,144.9700389,0.3491381586669007
193,Elchi,amenity,-37.8156666,144.9729863,0.4082845698767845
194,Century Building,tourism,-37.8147557,144.9659879,0.4330201286476747
195,Gainsville Cafe,amenity,-37.8214141,144.9649728,0.5495272189033995
196,Hearns Hobbies,shop,-37.8184159,144.9647825,0.3923195165783045
197,Victorian Hobby Centre,shop,-37.816865,144.9668211,0.22735064115789796
198,Pure South Dining,amenity,-37.820301,144.9653622,0.43862626918611564
199,7-Eleven,shop,-37.8217243,144.9655099,0.5464888297145581
200,Bullrun,amenity,-37.8154491,144.9707961,0.2923964045436237
201,Henry Bucks,shop,-37.8161957,144.9635399,0.5233447113170273
202,V/Line Regional Tickets,shop,-37.817805,144.9670547,0.18515122267274273
203,Melbourne East Police Station,amenity,-37.81647,144.966461,0.27598091518299644
204,Southgate Pharmacy,amenity,-37.8200811,144.9663704,0.35733529323981633
205,,amenity,-37.821239,144.9644529,0.5677329331927308
206,The Deck,amenity,-37.81999,144.966882,0.32010767517636485
207,Miyako,amenity,-37.82004,144.966736,0.33254272024866915
208,,amenity,-37.8201974,144.9694434,0.2739596277255512
209,myki,amenity,-37.8178923,144.9670598,0.18533571751750055
210,,amenity,-37.818354,144.965969,0.2887684600988125
211,Metro Trains Info Central,tourism,-37.818242,144.967139,0.18613202363076325
212,,amenity,-37.8185821,144.9683572,0.11699532853573531
213,,amenity,-37.8171206,144.9682736,0.10371605833457967
214,Fitness First,leisure,-37.814393,144.963513,0.6203690087718879
215,C-Store,shop,-37.816409,144.966697,0.26208763500598137
216,,amenity,-37.8135169,144.9650654,0.5911072572948718
217,Strandbags,shop,-37.813434,144.965367,0.5828320063909648
218,Sunglass Hut,shop,-37.8137682,144.9654265,0.5496779492669336
219,Cue,shop,-37.813728,144.965452,0.5519328961495774
220,Politix,shop,-37.814888,144.966013,0.42043644330058383
221,Flinders Street Bakehouse,shop,-37.8180641,144.9673546,0.16263874947825135
222,Quick Fix Phone Repair,shop,-37.8171105,144.9642547,0.43716378501999553
223,,amenity,-37.8139475,144.9741267,0.6072341059323959
224,,amenity,-37.8160584,144.971803,0.29857945671370706
225,Bendigo Bank,amenity,-37.8183639,144.9685018,0.09009391504207676
226,In A Rush,amenity,-37.817296,144.969666,0.06665287566601727
227,Beer De Luxe,amenity,-37.8175422,144.9694062,0.031084466176582982
228,Starbucks,amenity,-37.817934,144.965031,0.3638341880609064
229,Flowers @ GPO,shop,-37.813921,144.9636,0.647279438096704
