name,category,latitude,longitude,distance_from_center_km
Frolov,shop,55.6821716,12.5802532,0.655304388542993
Zoome,shop,55.6822389,12.5803537,0.6650883850627834
Bolia,shop,55.6824038,12.5806112,0.6895521800601996
,amenity,55.68237,12.57921,0.6289574055590048
Baum und Pferdgarten,shop,55.6822464,12.5793479,0.6236639486357266
Bonpoint,shop,55.6820849,12.5790493,0.5978504561010304
Holly Golightly,shop,55.681817,12.5793345,0.5869870267610555
Sabine Poupinel,shop,55.6815433,12.5789536,0.5483349070215873
Byens Kro,amenity,55.6816239,12.5793588,0.572353489722736
Galleri Sankt Gertrud,shop,55.6816506,12.5794417,0.5781156105632409
Boutique Soavita,shop,55.6817082,12.5794982,0.5851965245754612
Løvschal,shop,55.6817611,12.5795839,0.5931783078978234
Nasty And Gross,shop,55.6818125,12.5796501,0.6001897590120908
Hr Sko,shop,55.6789898,12.5742132,0.13969860699361603
Karrusella,shop,55.6788348,12.574096,0.12117876635948008
Heaven Spa,shop,55.6791038,12.5740424,0.14568962301433985
Games,shop,55.678999,12.573966,0.13309153003889465
Koch,shop,55.678963,12.573848,0.1263442235190499
kilo,shop,55.6788871,12.5736788,0.11451512178386186
Engelbrechts,shop,55.678781,12.5729819,0.09558284016513137
Notre Dame,shop,55.6787795,12.5719505,0.11755010097767132
Det Lille Apotek,amenity,55.680325,12.5745687,0.2840972796080192
,amenity,55.6802131,12.5742628,0.2662353607812721
Tessies,shop,55.6804378,12.5732043,0.2801479298297898
Den Franske Bogcafe,amenity,55.6805124,12.5731699,0.28838060684300293
Danish Souvenirs,shop,55.6806053,12.5731141,0.29864718075271757
Gudrun Sjödén,shop,55.680965,12.57269,0.33939156383227087
Legetøjshuset Danmark,shop,55.681201,12.572498,0.3665475931009541
Sungifu,shop,55.681362,12.5724136,0.3849079976536747
Uldstedet & Gepard,shop,55.6814541,12.5723514,0.395520597173273
Scurry Hub,amenity,55.6815692,12.5725665,0.40703906841662296
Mathilde Coiffure,shop,55.6815003,12.5723248,0.40081877821331485
CC Pels Design,shop,55.6814716,12.5723036,0.3977978606615454
SACO Hair,shop,55.6816466,12.5725155,0.415877486754703
My Trendy Phone,shop,55.6815684,12.5722821,0.4086594163212737
Two Danes,shop,55.6816818,12.572199,0.4218269947664706
Lofina,shop,55.6819057,12.5720313,0.4479452707936036
Vangsgaards,shop,55.681762,12.572435,0.42910797788000055
Stine & Ko,shop,55.6819762,12.5722389,0.45407534153724244
Fiol Optik,shop,55.682061,12.57221,0.46366106908385024
Bella Moda,shop,55.682114,12.572185,0.4697027355677964
Extrem Fashion,shop,55.6821416,12.5718919,0.47521506393459145
Den Kinesiske Butik,shop,55.682279,12.5722918,0.4872579601680153
Pompkins,shop,55.6823503,12.5727998,0.4931341620182912
Le Bix,shop,55.6821786,12.5729983,0.47378778545912437
V-tex Fashion,shop,55.6823034,12.5731686,0.48773734479803754
Kogsbøl Antik,shop,55.6821552,12.5731632,0.47123401748863114
Quickstep,shop,55.682262,12.5734021,0.4835907878747087
Kirkens Genbrug,shop,55.682133,12.573274,0.46892633726742594
Gallerie Rasmus,shop,55.68239,12.575941,0.5296641380502665
El Meson,amenity,55.682357,12.575696,0.5210782217093014
Suhrs Højskole - Madakademiet,amenity,55.682275,12.575293,0.5047525050408287
City Vin,shop,55.6823726,12.576767,0.5479622550842742
Bering Flowers,shop,55.682343,12.577338,0.5613605226188143
,amenity,55.6823904,12.5785263,0.6052467057026238
Danacord,shop,55.6823019,12.5785505,0.5980569796080427
Barberen i Vognmagergade,shop,55.6822398,12.5787154,0.5985597001047994
Han København,shop,55.682165,12.5788523,0.5971249977924482
Rådhuspladsen,amenity,55.6753848,12.5689133,0.38391724809297806
High school,amenity,55.675286,12.5735394,0.29526733166021585
Moses,tourism,55.6791588,12.5722001,0.14744634482510272
David,tourism,55.6793868,12.5720603,0.17429761694541648
Vilhelm Thomsen,tourism,55.6796808,12.57209,0.2046731617491942
The Globe,amenity,55.681795,12.5709215,0.451268400441444
,amenity,55.6768628,12.5790423,0.39542312668886553
Søren Kierkegaard,tourism,55.6745223,12.5809909,0.627185435889372
Rigskansler Peder Griffenfeld,historic,55.6749671,12.5806206,0.5792713869914881
Absalon,tourism,55.6756453,12.5695407,0.3359832694546138
Den døende galler,tourism,55.6821186,12.5663783,0.6276867169773938
Anders Sandøe Ørsted,tourism,55.6821325,12.5658109,0.6531807300309186
Scandic Palace Hotel,tourism,55.6762339,12.5703021,0.2551882576327692
Sømods Bolcher,shop,55.6819425,12.5712899,0.46089093633478023
,amenity,55.6819182,12.5714975,0.4552971497715296
Nicolai,shop,55.681977,12.5711392,0.4669630684616087
Abrikos,amenity,55.682131,12.5711248,0.4837801253406682
,amenity,55.6784385,12.5802062,0.45423853116056145
Q-Park Illum,amenity,55.6797769,12.5795608,0.4590068415716714
Højesteret,amenity,55.6764105,12.5786468,0.39067418596379333
Københavner Caféen,amenity,55.6781664,12.575025,0.12755773898207648
Royal Copenhagen,shop,55.6789639,12.5790578,0.3956964180726413
Kronborg,amenity,55.6776072,12.5744986,0.0980637992932016
Little Green Door,amenity,55.6777292,12.5784331,0.3397450857389716
Gigahost,amenity,55.6784146,12.5720571,0.08273332037278743
The Jane,amenity,55.6801316,12.5761475,0.3139773935914807
Ruby,amenity,55.6766934,12.5766194,0.2633516650504582
Niels Bohr,tourism,55.6799035,12.5730706,0.22048518271555917
,tourism,55.6791964,12.5689759,0.29253621828332477
Floss,amenity,55.6781561,12.5698566,0.2021654818855218
Taphouse,amenity,55.676199,12.571519,0.21459391726603125
Restaurant Tårnet,amenity,55.6762303,12.5804107,0.5003376969399198
,amenity,55.6761443,12.5695499,0.29586524192433356
,amenity,55.6782887,12.5655965,0.47026371294338365
,amenity,55.6783205,12.5655419,0.47400291715412607
,amenity,55.6790635,12.5730545,0.12695826045289846
,amenity,55.6790783,12.5731212,0.1286968038979443
,amenity,55.6790946,12.573193,0.13075718066995543
,amenity,55.6791111,12.5732592,0.13294966667357996
,amenity,55.6791289,12.5733245,0.13539593062531674
,amenity,55.6807185,12.5680812,0.4408067768685081
,amenity,55.6807502,12.5681209,0.44155036222700356
,amenity,55.680786,12.5681715,0.44218795920372184
,amenity,55.6806851,12.5682445,0.43093097546819226
,amenity,55.6807362,12.5804004,0.5588155391305657
Alexandersalen,amenity,55.6790798,12.5715,0.16128197555400153
Dr. Martens,shop,55.6812579,12.572744,0.37175020378693124
Netto,shop,55.6767509,12.5688221,0.2959200408999527
Hay House,shop,55.678976,12.5801375,0.461412416814533
Chillo i/s,shop,55.6775357,12.5703239,0.17645436414127388
Faraos Cigarer,shop,55.67936,12.5744,0.18130332421236403
Jagt & Fiskerimagasinet,shop,55.679144,12.5667261,0.4200310152258303
Musen & Elefanten,amenity,55.67744,12.5699,0.20495370468016322
Skandinavisk Yoga og Meditationsskole,amenity,55.68187,12.57448,0.4486153436974132
Tatto-Liz,shop,55.6821211,12.5719105,0.4727816631184138
The Shamrock Inn,amenity,55.67592,12.56586,0.5039724016165285
Kanal Caféen,amenity,55.6743994,12.5767875,0.4576016470084486
,amenity,55.6788086,12.5689035,0.27848411605281104
Corfitz Ulfeldts Skamstøtte,historic,55.6746079,12.575396,0.39767684482171234
Sankt Peders Bageri,shop,55.679128,12.569142,0.2797102527446816
,amenity,55.678066,12.573117,0.01655577245964397
Artium,shop,55.6750811,12.5666649,0.5110484114623801
,amenity,55.6752311,12.5693275,0.3801242803707645
Lurblæserne,tourism,55.6760347,12.5702013,0.2760132143699371
Trattoria Italiana,amenity,55.6800752,12.5764486,0.32138686554219786
Cocks & Cows,amenity,55.6777981,12.5788252,0.36399139695983074
Cock's & Cows SP34,amenity,55.6787142,12.5665053,0.42064672086634075
Løve og Løvinde,tourism,55.6786811,12.5653317,0.4924394099228101
Le Diamant,amenity,55.6790273,12.580426,0.48041800770353366
Balderdash,amenity,55.6798954,12.5777113,0.3666590035216006
The Bird and the Churchkey,amenity,55.6776418,12.5780759,0.3181328774784295
Restaurant Karla,amenity,55.6736846,12.5741057,0.4766158054335496
Zalt,amenity,55.6778235,12.5767602,0.23407737486141095
Husmanns Vinstue,amenity,55.6778099,12.570144,0.18285162873998437
Art & Frame,shop,55.6765509,12.5738404,0.16079951945911888
Folketing,amenity,55.6759281,12.5809377,0.5440469314731406
Christian IX,tourism,55.675655,12.5788407,0.4436054745220638
Riz Raz,amenity,55.6801828,12.5742858,0.263432287485559
,amenity,55.6809407,12.5674056,0.4885306231501898
,amenity,55.6809455,12.5672706,0.49509383337834173
,amenity,55.6809042,12.5671445,0.49786491817018963
,amenity,55.6807468,12.5671451,0.48632988236492264
,amenity,55.6807323,12.5671769,0.48376004010439905
,amenity,55.680715,12.5672178,0.48055196821523727
,amenity,55.6807008,12.567252,0.4778886481636254
,amenity,55.6807465,12.5672946,0.47917075967917655
,amenity,55.6807729,12.567261,0.48269489776178715
,amenity,55.6808125,12.5672478,0.4862264604388466
,amenity,55.680849,12.5672748,0.48765905849910346
,amenity,55.6808703,12.5673234,0.48698274519103635
,amenity,55.6808771,12.5673894,0.48443644693307814
,amenity,55.6808599,12.567462,0.4797860397327382
,amenity,55.6806318,12.566611,0.5046732383258205
,amenity,55.6806064,12.5666206,0.5025028986118166
,amenity,55.6804211,12.5666466,0.48917300492607013
,amenity,55.6803977,12.566655,0.48726071250521014
,amenity,55.6803747,12.5666652,0.48528685207134437
,amenity,55.6803517,12.5666766,0.4832567781471792
Ecco,shop,55.6815257,12.5752571,0.42457162023669764
Quadriga,tourism,55.6766048,12.5779793,0.3434595492772628
Restaurant Krebsegården,amenity,55.6787037,12.5699553,0.2128330119185889
Fru Nimb,amenity,55.6735593,12.5660283,0.6563984544852418
Born 12/ Jailhouse CPH,amenity,55.6788802,12.5700342,0.2172441794409483
Nimb Bar,amenity,55.6736038,12.5660687,0.6510236170376419
Slotskælderen hos Gitte Kik,amenity,55.6780017,12.5808754,0.492780679698647
The American Pie Company,amenity,55.679689,12.574734,0.22351505688791862
OKKO Café og Bar,amenity,55.6780225,12.5775409,0.28314365008595027
SpiS,amenity,55.6777641,12.5771984,0.2619812434512621
Shawarma Palace,amenity,55.6769031,12.5701356,0.21533335570968848
Next Door Cafe,amenity,55.6788659,12.5688139,0.28604149240130744
Holms Bager,amenity,55.6793162,12.5801939,0.4758078465571215
Tivoli Grillen,amenity,55.6744738,12.5677365,0.50889041645171
ferment,amenity,55.6786645,12.5694844,0.23863614839944033
Tight,amenity,55.6781301,12.5764893,0.21799117724780115
Brew Pub København Restaurant,amenity,55.6770836,12.5694678,0.2436069025918108
Hereford Village,amenity,55.6770249,12.5707796,0.17403823699018003
Mums Deli,amenity,55.6766816,12.5745801,0.16867933299572718
Restaurant og Cafe Nytorv Friluft,amenity,55.6771833,12.5736015,0.08954289831823331
Bar' Vin,amenity,55.680739,12.576194,0.3708909559790098
Brdr. Price i Tivoli,amenity,55.6741644,12.5679346,0.5276818010324352
Hannibal Coffee and Hot Drinks,shop,55.6745221,12.5656514,0.5997294715534817
Rossopomodoro,amenity,55.6793938,12.5802011,0.4791188978983844
Skagen Fiskerestaurant kbh,amenity,55.6792416,12.5806831,0.5025139230375298
The Olive,amenity,55.6812232,12.5713172,0.38312415415262063
Original Coffee Illum 2,amenity,55.679308,12.5805899,0.4991427799413529
Spigad'oro Italiano Due,amenity,55.6767247,12.5747893,0.17281982243403438
Tak for Kaffe,amenity,55.6793082,12.5777421,0.3333850095854884
Thorvaldsend Museum Cafe,amenity,55.6766673,12.5780544,0.34485704644059717
Bear Slice,amenity,55.6789261,12.5687562,0.2919184960452923
La Fontaine,amenity,55.6773717,12.576151,0.2049060667008761
Grand Teatret Cafe,amenity,55.6764312,12.5710792,0.20704256025230292
Max,amenity,55.6782998,12.5726978,0.04723669525149563
Johan Borups Højskole,amenity,55.6738033,12.577434,0.5354392878621915
Huset-KBH,amenity,55.6764284,12.5747739,0.19886423456837818
Voraz,amenity,55.6772807,12.5755837,0.17508075893797945
Cafe Beirut,amenity,55.679545,12.574328,0.19781903548343208
Strøm Bar,amenity,55.6801783,12.5760558,0.314556869109335
Joe & The Juice,amenity,55.6815831,12.5754551,0.4348014492603649
Joe & The Juice,amenity,55.6793484,12.5803529,0.48643256588635375
A.C. Perchs Thehandels Eftf.,shop,55.6806565,12.5788677,0.47628300230295073
Joe & The Juice,amenity,55.6802621,12.5789046,0.4513933387505095
Taste of Taiwan,amenity,55.6757602,12.5738292,0.24583903068898558
Bertels salon,amenity,55.6775666,12.5765803,0.22601161610973447
Kunstforeningen Gl. Strand Cafe,tourism,55.6775341,12.5775983,0.2897968205215251
Kong Pizzaria,amenity,55.6777759,12.5702705,0.17522699304507605
Durum Bar Nørreport,amenity,55.682201,12.570789,0.4969426844801346
Nimb Bar og Banquet 1. sal,amenity,55.6735506,12.5661,0.6540944664490148
Stromma Canal Tours,shop,55.6775941,12.5804757,0.46899372395596556
Viften,amenity,55.6738378,12.5709055,0.47432560009962393
Palæo City,amenity,55.6793593,12.5805701,0.49975585548181517
Kafe Knud,amenity,55.6798639,12.5749237,0.24632336247380035
Kompa'9,amenity,55.677427,12.5762478,0.20901275574474684
Bike Mike Tours,shop,55.6786819,12.5673138,0.3702271199624612
Original Coffee Rooftop,amenity,55.6792917,12.5808619,0.5149046937136308
Improv Comedy Copenhagen,amenity,55.675997,12.574759,0.24007855161939357
Søcafeen,amenity,55.6741402,12.5687527,0.500272160453481
Emmery's,amenity,55.6776559,12.5703741,0.1705570192475943
Viftens ishus,amenity,55.6737799,12.5708911,0.4807651991078956
Vandkunsten,amenity,55.6760886,12.5741407,0.21560328106045692
,amenity,55.6767862,12.576023,0.22618143897763407
Kinaboxen,amenity,55.6737954,12.5676791,0.5701880358555674
Louis Vuitton,shop,55.6790142,12.579522,0.4252707458658657
Prada,shop,55.6790636,12.5798743,0.4480825086449767
Väkst,amenity,55.6788004,12.5671517,0.38330984286496833
Ascot Hotel,tourism,55.67687,12.56538,0.49618306485331154
Church of Scientology Europe,amenity,55.67613,12.56571,0.5027160331916868
Hotel Alexandra,tourism,55.67701,12.56607,0.45034589203240744
København K Vintage Clothes,shop,55.67834,12.56808,0.31569091680519007
sessùn,shop,55.68109,12.57936,0.5312260088253818
,amenity,55.6745612,12.5692859,0.44271715165586745
,amenity,55.6746513,12.56939,0.43073837068578247
Emmerys,shop,55.6761189,12.5749863,0.2351419271349322
,amenity,55.6752441,12.5790147,0.4796774333832983
Le Fix,shop,55.6807801,12.5793135,0.5067016363170593
The Cellar,shop,55.680791,12.5793745,0.5104526275703078
Cheap Monday,shop,55.6807262,12.5791292,0.49391659095331225
Fresh Bagel,amenity,55.6777762,12.5701893,0.18031052387379984
Boulebar Sankt Petri,amenity,55.680944,12.571343,0.3529288319182931
Sex Beat Records,shop,55.6790576,12.5710308,0.17884460664819937
The Dellie,amenity,55.6769333,12.5716636,0.14029930859188558
Cafiola,amenity,55.6813099,12.5727159,0.3776247203237514
Starbucks,amenity,55.6766898,12.5689251,0.29324206419029014
Christian IV,amenity,55.6787144,12.580105,0.45288239732414587
Southern Cross Pub,amenity,55.6752286,12.5724216,0.30254716119252983
H.C. Andersen Museum,tourism,55.6762498,12.5701546,0.2602793159510075
Cafeen,amenity,55.679528,12.569941,0.26461277760922874
Lån & Spar Bank postboks 2117,amenity,55.678433,12.5802237,0.4552539463511707
Perbacco,shop,55.6808036,12.5782487,0.4583265083154642
Change Lingerie,shop,55.6786816,12.5791121,0.39099575151627697
Thiele,shop,55.6795574,12.5791825,0.4269074941184119
The Book Trader,shop,55.679774,12.574862,0.23568406289264063
Skindhuset,shop,55.6808489,12.5760004,0.3751032592233857
Size?,shop,55.6809918,12.5764446,0.4031087393167588
Havanna Shoes,shop,55.6787037,12.5745961,0.1307295571666498
Folkekirkens Nødhjælp,shop,55.6815106,12.5725805,0.4004677965168803
Sound,shop,55.68136,12.572689,0.383289219738351
Sam,shop,55.6814922,12.5723505,0.39974315554517004
Emmerys,shop,55.6823118,12.5766249,0.5380466540250376
Krystal Sandwich,amenity,55.6810244,12.5743024,0.3542397630905158
NEYE,shop,55.6820893,12.5746803,0.47512684580693265
DoJo Greenwave,shop,55.6788387,12.5690549,0.27084053354958876
Søstrene Grene Kultorvet,shop,55.6823811,12.5746491,0.5064965232394703
The Body Shop,shop,55.6819383,12.5745074,0.4564109368753926
Inge Lehmann,tourism,55.6799134,12.5731771,0.22173996668765283
Miami,amenity,55.6782794,12.5716769,0.09468494300257119
Café G,amenity,55.680184,12.5754088,0.2923972787103961
The Drunken Flamingo,amenity,55.6783238,12.5718204,0.08894303684732437
Skindsmedene,shop,55.6791513,12.5754861,0.20568420576540503
Rodeo,shop,55.6792009,12.5754118,0.20599029826532556
Kjøbenhavn Blvd,shop,55.6789693,12.5757833,0.20801642597346573
Won Hundred,shop,55.6791105,12.5753148,0.19465052253199464
Butik Salam,shop,55.6797512,12.5745467,0.22441621918007706
Hansel & Gretel,shop,55.6798969,12.5749812,0.25128700159131784
Naked,shop,55.6790279,12.5757016,0.20757605092499842
!Solid,shop,55.6787369,12.5761217,0.2137872891999013
Farfar,amenity,55.6800374,12.5748724,0.26199778327698625
,amenity,55.6792745,12.573607,0.15456686401276384
City Briller,shop,55.6820329,12.5708522,0.4778733794013471
Salon Shine Cut,shop,55.6816927,12.5709773,0.4393501352255537
Folketeatret,amenity,55.6814646,12.5709388,0.415924107533874
Miss Nicolai,shop,55.6819319,12.5711949,0.4612157172751576
Kaktus,amenity,55.6736426,12.57078,0.4974073829584398
Comedy Zoo Cafe,amenity,55.6770916,12.5755872,0.18487602664305738
Sonny,amenity,55.6769327,12.5742719,0.13465729251969552
Projekt Galleri,tourism,55.6735637,12.576204,0.524516856133052
Zoi-Tattoo,shop,55.6763149,12.5713399,0.2086894113933971
Great Dane Tours,shop,55.6758348,12.5738915,0.23855453536633092
Hair & Beauty,shop,55.6781152,12.5803087,0.4575506972021055
Le Klint,shop,55.6787983,12.5804327,0.4749486510541887
Stelling Papir & Penne,shop,55.6788396,12.5807415,0.4949053793278845
Bøger & Kuriosa,shop,55.6781207,12.5782583,0.32879546094076584
Von Buchwald,shop,55.6787098,12.5695287,0.23783364418828623
Nepal Touch,shop,55.6787202,12.5696255,0.23262186107377097
SM Shop,shop,55.6788603,12.5699839,0.2189429194078012
Skalfrugt,tourism,55.6793609,12.5735512,0.16322189212619323
Søstrene Grene Amagertorv,shop,55.6787247,12.5763285,0.22509670419577685
Undergrunden,shop,55.6786891,12.5695275,0.2370651858426391
Wasteland,shop,55.6786485,12.5697826,0.22047063327728386
Quirky Lane,shop,55.6787558,12.5700885,0.20773483259492498
British Barber Shop,shop,55.6790284,12.570449,0.20441027548119847
Nielsen&Co,shop,55.681942,12.5808009,0.6620694567918077
Liafi Studio,shop,55.6786728,12.5694438,0.24135225386323958
Optiker Golf Iversen,shop,55.6787649,12.5697372,0.2281406432527373
The Green Room,shop,55.6789563,12.5702454,0.21028062170509373
Custommade,shop,55.6822046,12.5807432,0.6795756575539577
J. Lindeberg,shop,55.6818654,12.5808139,0.6569445929677586
Nicolai,shop,55.6820427,12.5704243,0.4873487412371537
In-Hair,shop,55.6814271,12.5741737,0.3965350581156846
COS,shop,55.6809538,12.5733161,0.33785003313346057
Den Kinesiske Købmand,shop,55.6818423,12.57016,0.4725419453456054
SIIM A,shop,55.6819297,12.5738214,0.44874319846042815
Carhartt,shop,55.6810051,12.5741806,0.35050217063743294
Line Bo,shop,55.6819489,12.5736257,0.4496987033295213
Beat-Bop,shop,55.6818465,12.573888,0.44002252819761706
Loft,shop,55.6817584,12.5739479,0.4307686060565733
Nadia Ejo,shop,55.681519,12.573941,0.40430270992232525
OSV,shop,55.68135,12.5742421,0.38890442321777463
Cakenhagen,amenity,55.6740812,12.5670142,0.5717212111689144
Mammas,amenity,55.6758977,12.5712535,0.2520680264901184
No Stress Bar DK,amenity,55.6814236,12.5712927,0.40498651101569316
,amenity,55.678231,12.5801772,0.45008419924787696
,amenity,55.6764164,12.5685857,0.3268006236490791
Arkæologisk Værksted,tourism,55.6739045,12.5722525,0.45018541617940366
Fars Dreng,amenity,55.6823334,12.5727767,0.4913010105964636
Peter Beier Chokolade,shop,55.6752835,12.56571,0.5470303550647269
,amenity,55.6758787,12.567314,0.42631772997381173
Hairwerk,shop,55.6794141,12.5685537,0.32762021205849645
Ask,amenity,55.6788772,12.5682842,0.317694605566918
"Men""s bar",amenity,55.6792622,12.5684369,0.32590147690825955
Thrift Planet,shop,55.6784387,12.5688907,0.2674897964699186
Paradiss,shop,55.6783403,12.5667391,0.399327477918041
Aamanns 1921,amenity,55.68021,12.57594,0.3130861040547529
Arket,shop,55.6804645,12.5781322,0.42723382563939355
Cafe Midtown CPH,amenity,55.6813173,12.5695147,0.43826884286861983
,amenity,55.6734786,12.5730445,0.4948436368368096
Pods of Beans,amenity,55.6737027,12.5758978,0.5030355807121814
The Danish Pipe Shop,shop,55.6735434,12.5743928,0.49496198575265016
A Beauty Care,shop,55.6736042,12.5740514,0.48502202770323627
GMI El & Sikring,amenity,55.6739588,12.5736202,0.4428683622453377
,amenity,55.6751594,12.572156,0.3127361084688118
,amenity,55.6755987,12.5717216,0.2718362569909005
,amenity,55.6757976,12.5733507,0.2374430191748037
I. W. Hvidberg,shop,55.6755798,12.5732878,0.2613565787634147
Cph down town,amenity,55.6759648,12.574294,0.23179695881146697
Tatoo Fashion,shop,55.6757014,12.5736561,0.25034954135637566
Tutein & Koch,shop,55.6759952,12.5723356,0.2192282936888056
De Gode Sager,shop,55.6764966,12.5712936,0.19325789190319348
Trio,amenity,55.675829,12.565714,0.5167177061616722
"Gasoline Grill, Niels Hemmingsens Gade",amenity,55.6795644,12.5773813,0.32840946351135936
Heart of Hearts,amenity,55.6778037,12.5745925,0.09834656502896047
One Of Many Cameras,shop,55.6801566,12.5763594,0.3245640424485398
,tourism,55.6797739,12.5758199,0.27011232466225427
Pjerrot,tourism,55.6741891,12.5660932,0.6033645480746137
Stâuan,amenity,55.6763475,12.5761071,0.2606175611585195
Jagger København K,amenity,55.680834,12.5769821,0.40793746145996734
Sticks 'n' Sushi,amenity,55.6742794,12.565311,0.633442331478302
Flæskestegen Halloween og Jul,amenity,55.6745766,12.5656265,0.5971400007235427
Hallernes Smørrebrød,amenity,55.673755,12.56578,0.6513017670066968
Kung Fu Tivoli,amenity,55.67377,12.5658912,0.6452142975673272
Joe & The Juice,amenity,55.6754814,12.5659621,0.5219119916322926
,amenity,55.6740701,12.5782811,0.5409329231345961
,amenity,55.6772927,12.5739654,0.09105316405392762
,amenity,55.6800571,12.5761546,0.3078091598424929
Pakkeboksen,amenity,55.6818587,12.5780165,0.5383780692053245
,amenity,55.6818203,12.5780536,0.5362727199402818
,amenity,55.6823031,12.5745788,0.49711170453645553
,amenity,55.6771265,12.5713744,0.13746036529026406
Cinnober,shop,55.6818324,12.5759608,0.47234155522209464
PhoneLab,shop,55.6796858,12.5773622,0.33514233794376147
,amenity,55.6815602,12.5697378,0.45520877637311585
Homoware A/S,shop,55.6783388,12.5685495,0.28648666011729634
Natalie Zahle,tourism,55.6812578,12.5664171,0.5582174796473723
,amenity,55.6814165,12.5673755,0.5276431529089033
Another Aspect,shop,55.6816183,12.579038,0.5580750736605489
Loop,shop,55.6814533,12.5726104,0.3939708444645489
Weekdays,shop,55.6809492,12.5765855,0.4039180580909314
Leelu totebags,shop,55.6822741,12.5799202,0.6494510409469595
Smör,amenity,55.6745157,12.5745981,0.3917801220182238
& Other Stories,shop,55.6785432,12.5768592,0.24976810259346793
Urten,amenity,55.6786267,12.5693542,0.24496003347183606
,amenity,55.6763283,12.5806039,0.5076985721385501
Hidden Dimsum,amenity,55.6770563,12.5733906,0.09895512744941566
Queens Sushi,amenity,55.681577,12.571293,0.42144227542598445
OURI restaurant,amenity,55.6789881,12.5681243,0.3314059445495902
Institut Français,amenity,55.6789751,12.5708635,0.18034909235785845
Norse Projects,shop,55.6806013,12.5787261,0.4655050121623504
Møbel,shop,55.6811709,12.5787999,0.5117357877575616
,amenity,55.6761281,12.5747166,0.2258797279374617
Carré,shop,55.678274,12.5782728,0.33128128490290104
Cocks og Cows Tivoli Food Hall,amenity,55.6736906,12.5659898,0.6473105943141658
Dina Bar og Kafe,amenity,55.677634,12.567365,0.3586938346226966
Chicks by Chicks Tivoli,amenity,55.6739175,12.5656921,0.6425055351365629
Matrikel 1,amenity,55.678061,12.579514,0.40734540414925635
Dalle Valle Axeltorv,amenity,55.675424,12.565102,0.571883565304953
RAVN Copenhagen,shop,55.681059,12.5804238,0.5808966183222521
Scotch & Soda,shop,55.6805077,12.5803874,0.5442717790840831
GLÓ Danmark,amenity,55.6741931,12.5654451,0.6332459276609048
HOT DRINK Ttivoli bod,amenity,55.6741463,12.5655712,0.6307403824778208
Illums Bolighus Tivoli Hjørnet,shop,55.6738821,12.5657031,0.6447517846644739
Mannequin Shop,shop,55.6781487,12.576637,0.2274523597914257
Akimbo,shop,55.6782151,12.5765866,0.22524843285268015
Restaurant 1733,amenity,55.6764748,12.5763083,0.26112980825887744
,amenity,55.6759916,12.5660813,0.48796029603980046
,amenity,55.6756913,12.5654698,0.5373888666001543
Espresso House Tivoli,amenity,55.6742306,12.5653808,0.6335881505498925
Amigo Sauna,leisure,55.678114,12.5688296,0.2659545892609827
Zangenbergs Teater,amenity,55.681612,12.5782051,0.5235458114059116
Arket cafe,amenity,55.6804778,12.578049,0.4243173896306584
ROAST Coffee - Studiestræde,amenity,55.6787258,12.5696407,0.23197765698753572
crime passionnel,shop,55.6779881,12.576595,0.2235375264846606
Landsoldaten med den lille hornblæser,tourism,55.676646,12.5672288,0.39248409810593604
Citizen Cocktailbar,amenity,55.6794251,12.5763531,0.2670351536201773
,amenity,55.6751676,12.5659816,0.5399247849590635
Arms Gallery,shop,55.6760261,12.5754166,0.25864963790319845
,amenity,55.6760503,12.5758755,0.2742669589565374
,amenity,55.6761601,12.5760637,0.27318960408397475
,amenity,55.6762838,12.5762577,0.27240057638617354
,amenity,55.6772615,12.577426,0.2853751870813763
Luca Pizzaria,amenity,55.6777061,12.5783464,0.33447804408775744
Hermès,shop,55.6784707,12.5794387,0.40690877303150585
Godt Øl,amenity,55.6768192,12.5760433,0.22521479406268022
Barking Irons,shop,55.6772089,12.569565,0.23284510727284877
New Fashion,shop,55.6775301,12.5700876,0.1910455284806879
Lædersmeden,shop,55.6776055,12.5701878,0.1831098145260411
Tørst Bar,amenity,55.6775774,12.57013,0.18729694310606035
Tone Barker Shop,shop,55.6777384,12.5705163,0.1603202041978135
,amenity,55.6780504,12.5710447,0.12654683513962453
Warhammer,shop,55.6786142,12.5724481,0.08556976008295261
Prima piercing,shop,55.6788476,12.5732862,0.10404442054469405
Time’s up Vintage,shop,55.6813163,12.5746689,0.39136581558185557
Episode,shop,55.6780606,12.5699204,0.19707682446961772
Den belvederiske Apollon,tourism,55.6813024,12.5669751,0.5359894923899172
Silen med bacchusbarn,tourism,55.6812885,12.567791,0.49956837273977667
Vinsugende satyrdreng,tourism,55.681674,12.5688378,0.49435811135176105
Jeanne d'Arc i Domrémy,tourism,55.680933,12.5664702,0.5322508926871002
Sliberen,tourism,55.6805251,12.5667268,0.4917611037169049
Stjernetårnet,tourism,55.6735473,12.5705541,0.511752052166403
Bryderne,tourism,55.6796286,12.5657387,0.4972263908507094
Emirates,shop,55.6736795,12.5726944,0.47298675911691757
Asclepius,tourism,55.6764707,12.5791924,0.41927442171984103
Herkules,tourism,55.6766484,12.579676,0.44073405116412295
Minerva,tourism,55.6765937,12.5795362,0.43445408748983827
Nemesis,tourism,55.6765234,12.5793392,0.4256265885113467
K2o,shop,55.6779305,12.5806226,0.47680049740466446
,amenity,55.6791048,12.5718541,0.15134827919321853
