,name,category,latitude,longitude,distance_from_center_km
97,ZamZam Kebab,amenity,55.701644,12.5351261,0.5068362480527876
98,Öz Konya Kebab,amenity,55.7015059,12.5359792,0.4519140390570412
99,Wheels Trafikskole,amenity,55.699479,12.5361301,0.3946474268919711
100,Varmestuen Hotel Jens,amenity,55.7030258,12.535559,0.5689870787781921
101,Kirkens Korshær,amenity,55.7026875,12.535396,0.5531783470260788
102,Café Kant,amenity,55.7022616,12.5358592,0.5016887368416304
103,Ashiq's,amenity,55.6955819,12.5466994,0.5302646505148304
104,Danafrika,amenity,55.69691,12.53588,0.5127249958799721
105,Frelsens Hær Nørrebro,shop,55.6969234,12.5489118,0.5117389634344769
106,Kirkens Korshær Genbrug,shop,55.7016731,12.5348967,0.5212547889323318
107,Kirkens Korshær Genbrug,shop,55.7030266,12.5353305,0.5799756758691254
108,Ali Bageri,amenity,55.7029393,12.5443468,0.38323088054748394
109,Aeiat Marked,shop,55.6965161,12.5457834,0.4114376959737372
110,,shop,55.6953856,12.5470069,0.5589535632696112
111,Pleasant,shop,55.6959516,12.5441553,0.4293762065872083
112,Designkollektivet,shop,55.6960131,12.5442165,0.42378636300356537
113,Alhoda Halal Slagter,shop,55.6970835,12.544453,0.31648617457102673
114,Al-Zahra smykker,shop,55.6963328,12.5456043,0.4235532958645143
115,Thiele,shop,55.6964915,12.545368,0.40096774878780594
116,2P Klip,shop,55.6963785,12.5455466,0.41735215362036054
117,Kaffehuset,amenity,55.696138,12.5459016,0.4515679945236655
118,La Mia Pizza,amenity,55.7000401,12.5469406,0.2885223423273452
119,Jagtvej Cykler 101,shop,55.6958142,12.5502484,0.6548318085158973
120,Ifix Mobil,shop,55.695853,12.5502929,0.654123123958084
121,Beirut Palace,amenity,55.6958173,12.5463653,0.4970273906272114
122,Star Exchange,amenity,55.6962894,12.545694,0.4304962784971824
123,Hallo,shop,55.695959,12.5461239,0.4757910565735348
124,Nørrebro Fysioterapi & Træningscenter,leisure,55.6973814,12.5488728,0.48082593667980683
125,KnAsT,shop,55.6963253,12.5448693,0.4043689162150584
126,Heimdalsgade 22,amenity,55.7016162,12.5436473,0.2296589041845386
127,Al-hussein guld sølv,shop,55.6967674,12.5454251,0.3758677506324326
128,Klippestolen,shop,55.6968467,12.5455507,0.37242722350637186
129,Haider Cykel Værksted,shop,55.6970694,12.5454636,0.3486287994515841
130,Womens Dream,shop,55.695863,12.5454114,0.4651357498361793
131,Nordisk Klip,shop,55.6969431,12.5444987,0.3319492563371727
132,Frisør Sami,shop,55.6968458,12.5442906,0.3370721694528396
133,Pak Food Store,shop,55.6967689,12.544136,0.34186263287159085
134,Tøjeksperten,shop,55.6978519,12.543701,0.21923671885447904
135,Star Shoes,shop,55.6969925,12.5445857,0.3291608470592565
136,Frisør Salameh,shop,55.6972043,12.5446689,0.31027172357111277
137,Gophone,shop,55.6974324,12.5438887,0.26704636538374804
138,Dubai Jewelry,shop,55.697109,12.5444104,0.312803180156934
139,Maltbazaren Bryg- & Bottleshop,shop,55.6977733,12.5468922,0.353370850882562
140,,leisure,55.6998464,12.5493656,0.4385679660817119
141,Fitnesso,amenity,55.6996591,12.5404439,0.12280827637344162
142,Omnium,shop,55.6984179,12.542843,0.14308357242726646
143,Genbrugs Bazaren,shop,55.7008011,12.5409935,0.15302815933338176
144,Vero Moda,shop,55.7022287,12.5377304,0.4083154078440607
145,Brugte Møbler og Småting,shop,55.7003384,12.5398201,0.17790989581635355
146,Apoteket Svalen,amenity,55.7000878,12.5402913,0.1400223272334138
147,Hvepsereden,amenity,55.7009477,12.53982,0.21501074149643512
148,DAN Exchange,amenity,55.7005564,12.538339,0.2732320584245431
149,Dansk Røde Kors Genbrug,shop,55.7003068,12.5399129,0.17114462073125078
150,Intercall,shop,55.7002144,12.5401332,0.15434222659035343
151,10 Plus,shop,55.699794,12.5408678,0.0969989996281389
152,Elite Købmand,shop,55.6995924,12.5411244,0.08057014780946395
153,Smart Phone House,shop,55.696032,12.5464908,0.4806847008094785
154,Bicyclus,shop,55.6972802,12.5400203,0.30594730275805876
155,Herrefrisør,shop,55.695682,12.5473469,0.5429795794062445
156,Classic Cykler,shop,55.6959786,12.5465695,0.48835686955355606
157,Ali's Barber Shop,shop,55.6961117,12.5463594,0.46877132306845404
158,Byens pølser,amenity,55.7013059,12.5375586,0.3540940548339321
159,Mad Gear Arcade,leisure,55.7016541,12.5436632,0.23396634931975765
160,Boys shawarma,amenity,55.6992749,12.541659,0.06455395963878835
161,Arbejde Adlers Hus,amenity,55.6977675,12.5492773,0.48209504723043495
162,Gulf's flower,shop,55.6961419,12.5463064,0.46415302991180496
163,5 Stars,shop,55.696162,12.546271,0.4610764102206639
164,"E-Huset, anretterkøkken",amenity,55.6977815,12.5493423,0.48508543402989596
165,Arrebo,amenity,55.700936,12.541864,0.1440008156045072
166,,amenity,55.7034934,12.5380083,0.5065269690781393
167,,amenity,55.7009875,12.5428405,0.14842910565318906
168,,amenity,55.7011781,12.5429176,0.1701844916898311
169,,amenity,55.7040725,12.5406258,0.5017670504015945
170,,amenity,55.7040997,12.540686,0.5038988683946816
171,,amenity,55.7010808,12.5428783,0.1590788131934964
172,Riccos Kaffe,amenity,55.6956091,12.5441585,0.4663740704574426
173,Kasai 2 Nørrebro,amenity,55.6966884,12.5373907,0.45812671243077185
174,Leifs Pizzeria,amenity,55.6997215,12.5463945,0.2514046332815854
175,Netto,shop,55.7025874,12.5486797,0.510847202011742
176,Kebabbar,amenity,55.6952899,12.5496619,0.6688684686149182
177,,leisure,55.7012369,12.5489313,0.4460049919280873
178,,amenity,55.7005977,12.5452495,0.2065283047669048
179,Netto,shop,55.7012049,12.5395048,0.24891628806449673
180,Foodsharing Copenhagen,amenity,55.702907,12.549527,0.5746365517269721
181,,amenity,55.6998778,12.5491977,0.4281881494957898
182,Chao Chao,shop,55.6971909,12.5448728,0.3176794394518014
183,,amenity,55.7016731,12.5484795,0.4422661501843689
184,,amenity,55.7010114,12.5490012,0.4409852123497581
185,,amenity,55.7012049,12.5493304,0.4679162126486068
186,,amenity,55.7012245,12.5493298,0.4686781980995812
187,,amenity,55.7012582,12.5491588,0.460116690921486
188,,amenity,55.7013254,12.5490381,0.4560702638640864
189,,amenity,55.7013651,12.5489683,0.45386663185443654
190,,amenity,55.7014327,12.548847,0.45014925878023515
191,,amenity,55.7014754,12.5487725,0.44803662805708144
192,,amenity,55.701537,12.5486626,0.4450126152136949
193,,amenity,55.7009897,12.5488546,0.43149333668030726
194,,amenity,55.7009606,12.5487998,0.4271589406764192
195,,amenity,55.7029351,12.5455166,0.4122749074849786
196,,amenity,55.7028939,12.5454474,0.4061736386750009
197,Elinor Infred Kjoler,shop,55.7005302,12.5445599,0.1658240954510162
198,Tøjeksperten,shop,55.7037879,12.5386968,0.5133092574728713
199,Vibholm Guld & Sølv,shop,55.7035415,12.5382677,0.5024080624972769
200,VILA,shop,55.7031728,12.5380585,0.47517136499540125
201,Din Tøjmand,shop,55.7032846,12.5381148,0.48343596549930146
202,Jack & Jones,shop,55.7035264,12.5385466,0.49211115929952287
203,Lady Shoe Company,shop,55.7030821,12.5382864,0.4587160699405825
204,Deichmann,shop,55.7038846,12.5384366,0.5304090062024215
205,Soda,shop,55.7028266,12.5381416,0.4409725048178121
206,ONLY,shop,55.7034644,12.5382194,0.4966779677478186
207,Normal,shop,55.703206,12.5383669,0.46741429688705377
208,Imerco,shop,55.7033904,12.5384581,0.4818221503691085
209,Matas,shop,55.7036549,12.5386217,0.5023681799172199
210,Sportsmaster,shop,55.7029521,12.5382113,0.4495800182185482
211,Bog & idé,shop,55.7029566,12.5379512,0.4597412702574428
212,Beauty Care,shop,55.7033828,12.5381792,0.490353008366126
213,Thiele,shop,55.703608,12.5383106,0.5073901419315046
214,Køkken & Hjem,shop,55.7036851,12.5383508,0.5135540578199389
215,Søstrene Grene Nørrebro,shop,55.7037773,12.5383964,0.5211062608563316
216,PureGym,leisure,55.6979732,12.5420376,0.19115627636456364
217,Rema 1000,shop,55.6980685,12.5422025,0.17962292882668504
218,Manifesto Pizza,amenity,55.696125,12.5432144,0.39891562553216287
219,Send Flere Krydderier,amenity,55.6995794,12.5431051,0.04587065304322828
220,Lygten Bazar,shop,55.7028098,12.53736,0.4710184760799725
221,HF Cykelsmeden,shop,55.6967767,12.535931,0.5192665676611858
222,,amenity,55.6985884,12.5402729,0.18042512540601796
223,,amenity,55.7004744,12.5407742,0.13516065090388793
224,,amenity,55.7005113,12.5408103,0.13621949763165656
225,Normal København Nørrebrogade,shop,55.6966574,12.5456359,0.39317654320061884
226,,amenity,55.7002692,12.5446008,0.15341018345175636
227,Fuldkorn Kebab,amenity,55.6954671,12.5473352,0.5623454593026822
228,ElinaChokolade,shop,55.7003842,12.5383455,0.2665814721880445
229,Ali Bageri,amenity,55.6989693,12.5414196,0.1000140907496868
230,Cavallino 2,amenity,55.7007273,12.5412329,0.13784361995803582
231,,amenity,55.701374,12.5482526,0.41377237774135994
232,,amenity,55.7013164,12.5483433,0.4160035317334599
233,,amenity,55.7005103,12.5431287,0.10345272920735232
234,,amenity,55.7004728,12.5430919,0.09868443070226758
235,,amenity,55.6995941,12.5436737,0.08082898496616744
236,,amenity,55.7017008,12.5398047,0.2779860667795112
237,Barber Shop,shop,55.7029047,12.5481716,0.510763065790446
238,Jasmin Blomster,shop,55.7030495,12.5485323,0.5382411998979916
239,Anas Travel,shop,55.702359,12.549757,0.5506724497084705
240,Nørrebro Bibliotek,amenity,55.6993324,12.5428601,0.04826991793506938
241,Schillerhuset,amenity,55.7009814,12.546527,0.2974755373232953
242,Rema 1000,shop,55.6954058,12.5350463,0.6632323433835605
243,JYSK,shop,55.7007993,12.5364556,0.3938574552006139
244,,amenity,55.7034626,12.5494578,0.6120656704089182
245,Urban Camper,tourism,55.7021709,12.5377668,0.40220695241160814
246,Frøken Øko,shop,55.7006315,12.5421559,0.10722330175393391
247,,amenity,55.7031911,12.5483689,0.5421865974648574
248,Friheden,amenity,55.69814,12.5410185,0.19192673845932529
249,Roma Pizza,amenity,55.7041052,12.5495229,0.6660944411295981
250,LOOP Fitness Nørrebro,leisure,55.7027632,12.5484306,0.5117604320646606
251,Bodil Sko,shop,55.701539,12.5357414,0.4669358552418338
252,Flügger Farver,shop,55.6997687,12.5346478,0.4873279263160181
253,7-Eleven,shop,55.7006327,12.5377992,0.3079927854624314
254,Glentekroen,amenity,55.6979088,12.5354754,0.47770418697264255
255,,shop,55.6974096,12.5357802,0.48669855880760876
256,,leisure,55.6961474,12.5421917,0.39330665822948935
257,,amenity,55.6968613,12.5416749,0.3168801043637251
258,,amenity,55.6993683,12.5420839,0.039708443015038855
259,,amenity,55.6995217,12.5421391,0.02378557442227693
260,,amenity,55.6996377,12.5421801,0.01434842888763599
261,,amenity,55.6998785,12.5422131,0.025124188227156816
262,,amenity,55.6998469,12.5421873,0.022950200281782924
263,,amenity,55.6998029,12.5420833,0.024116561834367337
264,,amenity,55.6997284,12.5420375,0.02327501820125902
265,,amenity,55.6991606,12.5418641,0.06664476597067642
266,,amenity,55.6991477,12.5418472,0.06842076894353133
267,,amenity,55.6991696,12.5417629,0.0692372813753572
268,Salon Adam,shop,55.7020015,12.549789,0.5319132874467706
269,,amenity,55.7039704,12.5409693,0.48624397570952943
270,MØNT VASK Laundromat,shop,55.7021032,12.549607,0.5276470892262219
271,,leisure,55.699668,12.5494432,0.4430490753495317
272,Nas BarberShop,shop,55.7023774,12.5497255,0.5501255147859879
273,Bogcaféen Almindelig Brand,shop,55.7017236,12.5488792,0.46688570212170627
274,Mascot Bodega,amenity,55.6990534,12.5360266,0.40652811789679416
275,Pandekagevogn,shop,55.702731,12.545689,0.39796568226698936
276,Ring-Caféen,amenity,55.7001458,12.5383915,0.25716182337154064
277,Urban Camper,amenity,55.702123,12.5377583,0.3989362983455452
278,Café Coma,amenity,55.7022,12.550238,0.5673546071275083
279,EFIX,shop,55.697821,12.5433296,0.21492060177559766
280,,amenity,55.7040858,12.5444926,0.5081199935467433
281,,amenity,55.7041103,12.5445167,0.5111479021658375
282,,amenity,55.7036405,12.5441635,0.45492817266118946
283,,amenity,55.7036704,12.5441822,0.4584435514895115
284,,amenity,55.701088,12.5441089,0.19033806252165278
285,,amenity,55.7021761,12.5462236,0.3677507831401064
286,,amenity,55.7014828,12.5421869,0.2013616994495974
287,,amenity,55.7020464,12.542626,0.2640714459343723
288,,amenity,55.7020603,12.5426304,0.2656318817683622
289,,amenity,55.7032905,12.5438743,0.41278018029120156
290,,amenity,55.7031546,12.5436498,0.3949967649570014
291,,amenity,55.7031764,12.5436906,0.39789192507563065
292,,amenity,55.7030733,12.5433576,0.3828057099656731
293,,amenity,55.7017696,12.543088,0.23688064664138947
294,,amenity,55.7017959,12.5430982,0.23987676623659285
295,Burger Chick,amenity,55.70205,12.5497171,0.5306341020084299
296,,amenity,55.6967414,12.5415354,0.3314172772519423
297,,amenity,55.6969412,12.5416387,0.30842228631675817
298,,amenity,55.6965828,12.5415816,0.3484105444807274
299,,amenity,55.695896,12.5415878,0.42414657642824244
300,,amenity,55.6953582,12.5416005,0.4835610562189918
301,,amenity,55.697256,12.541722,0.2729853166495785
302,,amenity,55.6963871,12.541492,0.37079840592146945
303,,amenity,55.6962501,12.5415482,0.3853728252744958
304,,amenity,55.6955596,12.5414957,0.462026051566932
305,Synoptik,shop,55.7011797,12.5361548,0.42658776749030836
306,,amenity,55.6960341,12.5414767,0.40981387937919306
307,,amenity,55.6956989,12.542965,0.44446778071003523
308,,amenity,55.6957308,12.5429627,0.440916042487033
309,,amenity,55.6958019,12.5429536,0.43297967771343016
310,,amenity,55.6953538,12.5430209,0.483048333047109
311,,amenity,55.6953916,12.5430161,0.47882921298183645
312,,amenity,55.695438,12.54301,0.47364912765629424
313,,amenity,55.6954881,12.5430021,0.4680492548397765
314,,amenity,55.6962718,12.542944,0.3808025300802096
315,,amenity,55.696546,12.5428288,0.3497728706717877
316,,amenity,55.6965165,12.5428291,0.35304891702802477
317,,amenity,55.6966711,12.5429544,0.3366192229094753
318,,amenity,55.700934,12.5437164,0.16259035510398262
319,,amenity,55.6969577,12.5446354,0.3339893212031329
320,,amenity,55.6969373,12.5445756,0.3344928659185495
321,,amenity,55.6989365,12.5426327,0.08388873394756476
322,,amenity,55.6974911,12.5476807,0.4119113667272031
323,,amenity,55.6981814,12.5425515,0.1669207634390308
324,,amenity,55.6975041,12.5442611,0.26893677855563825
325,CPH Grill,amenity,55.7032899,12.5480641,0.5372780782391734
326,,amenity,55.7012743,12.548743,0.43680056280442237
327,,amenity,55.6975101,12.5476905,0.41116305955107213
328,,amenity,55.7003508,12.5499594,0.48136225616506434
329,,amenity,55.6998017,12.5494282,0.442317874820513
330,,leisure,55.7000846,12.5503226,0.5003888468258697
331,,leisure,55.7001101,12.5503207,0.5005345423920285
332,,amenity,55.7000986,12.5503439,0.5018655349481611
333,,amenity,55.6998123,12.5498538,0.4691015738913591
334,,amenity,55.6998228,12.5498727,0.47032785104578567
335,,amenity,55.6998889,12.5499952,0.4783298407771762
336,,amenity,55.7002923,12.5497364,0.4665181692983943
337,,amenity,55.7001574,12.5495084,0.45031737462027394
338,,amenity,55.7000131,12.5492476,0.4323590114074377
339,,amenity,55.6999372,12.549109,0.42301787402780133
340,,amenity,55.699929,12.5490945,0.42204694024363126
341,,amenity,55.7003946,12.5502091,0.4976351317703052
342,,amenity,55.6988736,12.5417509,0.0983469604395167
343,,amenity,55.6988473,12.5417957,0.09992190428065835
344,,amenity,55.6988635,12.5417731,0.09880993861900535
345,,amenity,55.695322,12.5470814,0.5674375349665098
346,,amenity,55.6953306,12.5470664,0.5661296075277861
347,,amenity,55.7000668,12.5424561,0.04343676328889401
348,,amenity,55.7001015,12.5424688,0.047356691425586704
349,,amenity,55.6952666,12.5472075,0.5768366588188101
350,,amenity,55.6952569,12.547226,0.5783664086415622
351,,leisure,55.6962526,12.53908,0.4346815136730331
352,,amenity,55.7016524,12.5430292,0.22337869429494536
353,,amenity,55.6978974,12.5413972,0.20798092460554407
354,,amenity,55.703779,12.5495894,0.6426230605815707
355,,amenity,55.7037648,12.5496031,0.6421082975162445
356,,amenity,55.7037478,12.5496161,0.6413467672016607
357,,amenity,55.7037343,12.5496249,0.6406781553537215
358,,amenity,55.7037193,12.5496304,0.6397479089809941
359,,amenity,55.7034179,12.5496759,0.6187234453603955
360,,amenity,55.7034335,12.5496485,0.6186227798250303
361,,amenity,55.7034523,12.5496155,0.618515247044871
362,,amenity,55.703476,12.5495737,0.6183905504480277
363,,amenity,55.703517,12.5495015,0.6182328524667813
364,,amenity,55.7035375,12.5494655,0.6181836520419229
365,,amenity,55.7035558,12.5494333,0.6181509969401567
366,,amenity,55.7035689,12.5494101,0.6181291018933882
367,,amenity,55.7036038,12.5493488,0.6181269380887494
368,,amenity,55.7036245,12.5493124,0.6181467128895441
369,,amenity,55.7036369,12.5492905,0.6181625369223489
370,,amenity,55.6966103,12.5426096,0.34181958359370723
371,,amenity,55.696617,12.5423952,0.34081165627120796
372,,amenity,55.6966234,12.5421856,0.34035826041746864
373,,amenity,55.6966297,12.5419803,0.340406565720346
374,,amenity,55.6966361,12.5417749,0.3409350777363536
375,,amenity,55.6969572,12.542799,0.30398880131701794
376,,amenity,55.6969551,12.5427702,0.304076616697733
377,,amenity,55.6969294,12.5428592,0.30740821807375646
378,,amenity,55.6969398,12.5425629,0.3050511202772339
379,,amenity,55.696924,12.5423499,0.3066455759720667
380,,amenity,55.6969092,12.5421491,0.30867235883493743
381,,amenity,55.6968935,12.5419372,0.31137111523734295
382,,amenity,55.6968945,12.5417484,0.31258600831191263
383,M Klip,shop,55.6989755,12.5383305,0.2673729270027905
384,,amenity,55.6972426,12.5417191,0.27448743996625813
385,,amenity,55.6966627,12.5429543,0.33754872255762197
386,,amenity,55.6965723,12.5428291,0.3468551208608712
387,,amenity,55.6957139,12.5429648,0.4428021459355476
388,,amenity,55.6957823,12.5429552,0.43516286564966006
389,,amenity,55.7013417,12.5488544,0.44626959311389036
390,,amenity,55.7013746,12.5489461,0.4530362323249363
391,,amenity,55.7015746,12.5486541,0.44650375341661047
392,,amenity,55.701018,12.548991,0.4406295761161207
393,,amenity,55.6970448,12.5428744,0.29471595790292954
394,,amenity,55.6969991,12.5418343,0.30035973249351827
395,,amenity,55.6972455,12.5418927,0.27268522888265645
396,,amenity,55.6972103,12.5428864,0.2764750748291738
397,,amenity,55.6972375,12.542871,0.27335845242254025
398,,amenity,55.6973403,12.5426625,0.2608177059078814
399,,amenity,55.6973475,12.5426216,0.25986517276989646
400,,amenity,55.6973093,12.542297,0.26380815907164723
401,,amenity,55.6973048,12.5422581,0.2643784105541513
402,,amenity,55.6972659,12.5419302,0.2701632732576359
403,,amenity,55.6980722,12.5434756,0.1912297275245839
404,,amenity,55.6980321,12.5434567,0.1950011044101362
405,,tourism,55.6995242,12.5418865,0.03637415801782018
406,,amenity,55.704056,12.5382339,0.5532457716092442
407,,amenity,55.7040899,12.5382378,0.5564585495328846
408,,amenity,55.6997111,12.5408714,0.09598095549276663
409,,leisure,55.7041548,12.5408124,0.5082767254912077
410,,leisure,55.7040626,12.5406937,0.4997603272021716
411,,leisure,55.7040233,12.5409901,0.4917968050863165
412,,leisure,55.7040444,12.5409345,0.49474554362377504
413,,leisure,55.704027,12.5409143,0.4930806643930989
414,,leisure,55.7040002,12.5409237,0.4900389318221518
415,,leisure,55.7039352,12.5408211,0.4842129493811495
416,,leisure,55.7039587,12.540858,0.4863074406889545
417,,leisure,55.7039609,12.5407957,0.48734147308652886
418,,leisure,55.7039768,12.5407568,0.48958292695517636
419,,leisure,55.7038068,12.5411571,0.4662357994373494
420,,leisure,55.7038797,12.5412463,0.4733505324389954
421,,amenity,55.7032151,12.539138,0.44390981571884847
422,,amenity,55.7032627,12.5391541,0.4481563620633186
423,,amenity,55.7041459,12.5381917,0.5633241573662734
424,føtex Slagter,shop,55.7012944,12.5386808,0.29490911603157516
425,Alhoda Slagter,shop,55.6995131,12.540787,0.10287114540078192
426,Al-Amir Slagteri,shop,55.7035789,12.547556,0.5420652945408782
427,Minimarked,shop,55.699786,12.547094,0.295583726378668
428,føtex Bagerudsalg,shop,55.7012646,12.538725,0.29068445284559524
429,Manta Gaveartikler,shop,55.699938,12.541535,0.06142839185943327
430,Mimers Kiosken,shop,55.7006063,12.5441642,0.15175137033891672
431,Café Castro,amenity,55.6986296,12.5420351,0.11893086601813134
432,SATS KBH,leisure,55.7008248,12.5369024,0.36829562867574606
433,Lygten bazar slagter,shop,55.7028287,12.5373252,0.4740471991477474
434,Naan Lygten,amenity,55.7028472,12.5373339,0.4752066986916064
435,Kuku,amenity,55.7018438,12.5379062,0.37129021339658563
436,Service Kiosk,shop,55.696952,12.540007,0.3386746305683737
437,Frugtboden,shop,55.700724,12.537371,0.33676954121480357
438,Fluffy Candy,shop,55.701302,12.5354437,0.4730833749692495
439,Ibo Cityslagter,shop,55.7015885,12.5353638,0.4906891005859725
440,Bageriet Blond,shop,55.7036071,12.5485519,0.5840490786101098
441,Kebabbro,amenity,55.7004798,12.5383211,0.27136000487702
442,BroensBager,shop,55.700139,12.540203,0.14717186039291263
443,,amenity,55.6985887,12.5389393,0.24894214163102601
444,,amenity,55.6985879,12.5388803,0.2522310902921078
445,,amenity,55.6985895,12.5388321,0.25480714593738046
446,,amenity,55.6987058,12.5379469,0.3000056157186285
